Latdeg,Longdeg,Year,Month,depth(m),TEMP,Salinity,DOXY(umol/l)
54.8493,3.5042,2011,1,26,4.47,34.68,313.52
54.8493,3.5042,2011,1,30,4.49,34.68,312.63
54.8493,3.5042,2011,1,35,4.49,34.68,312.18
54.8493,3.5042,2011,1,39,4.49,34.68,312.18
55.115,3.6498,2011,1,1,4.16,34.64,322
55.115,3.6498,2011,1,5,4.16,34.63,321.11
55.115,3.6498,2011,1,11,4.15,34.67,319.77
55.115,3.6498,2011,1,15,4.15,34.67,318.88
55.115,3.6498,2011,1,20,4.16,34.67,317.98
55.115,3.6498,2011,1,25,4.15,34.68,317.54
55.115,3.6498,2011,1,30,4.16,34.68,317.09
55.115,3.6498,2011,1,35,4.16,34.68,316.65
55.115,3.6498,2011,1,37,4.16,34.68,317.09
55.3305,3.8177,2011,1,2,4.28,34.73,323.34
55.3305,3.8177,2011,1,5,4.28,34.73,322.9
55.3305,3.8177,2011,1,9,4.28,34.73,321.11
55.333,4.1942,2011,2,0,4.26,32.06,328.7
55.333,4.1942,2011,2,6,4.26,34.73,321.11
55.333,4.1942,2011,2,10,4.26,34.74,320.66
55.333,4.1942,2011,2,15,4.26,34.74,320.22
55.333,4.1942,2011,2,20,4.26,34.74,318.88
55.333,4.1942,2011,2,25,4.26,34.74,317.98
55.333,4.1942,2011,2,30,4.26,34.75,317.54
55.333,4.1942,2011,2,35,4.26,34.75,317.09
55.333,4.1942,2011,2,40,4.26,34.75,316.2
55.333,4.1942,2011,2,44,4.26,34.75,316.2
55.4003,4.5497,2011,2,1,4.33,34.79,324.24
55.4003,4.5497,2011,2,5,4.33,34.8,323.34
55.4003,4.5497,2011,2,10,4.33,34.8,322
55.4003,4.5497,2011,2,15,4.33,34.8,321.11
55.4003,4.5497,2011,2,20,4.33,34.8,320.22
55.4003,4.5497,2011,2,26,4.33,34.81,319.77
55.4003,4.5497,2011,2,30,4.33,34.81,318.88
55.4003,4.5497,2011,2,36,4.34,34.81,318.43
55.4003,4.5497,2011,2,40,4.33,34.81,317.98
55.4003,4.5497,2011,2,42,4.33,34.81,317.98
55.6565,4.7592,2011,2,1,4.29,34.81,320.66
55.6565,4.7592,2011,2,6,4.28,34.8,319.77
55.6565,4.7592,2011,2,11,4.28,34.8,318.43
55.6565,4.7592,2011,2,16,4.28,34.81,317.98
55.6565,4.7592,2011,2,20,4.28,34.81,317.09
55.6565,4.7592,2011,2,25,4.28,34.81,315.75
55.6565,4.7592,2011,2,31,4.28,34.82,315.31
55.6565,4.7592,2011,2,35,4.28,34.82,314.86
55.6565,4.7592,2011,2,37,4.28,34.81,315.31
55.799,5.2423,2011,2,1,4.64,34.77,320.66
55.799,5.2423,2011,2,5,4.64,34.77,319.32
55.799,5.2423,2011,2,11,4.64,34.77,318.43
55.799,5.2423,2011,2,15,4.64,34.78,317.54
55.799,5.2423,2011,2,20,4.64,34.78,317.09
55.799,5.2423,2011,2,25,4.64,34.78,315.75
55.799,5.2423,2011,2,30,4.64,34.78,315.31
55.799,5.2423,2011,2,36,4.64,34.79,314.41
55.799,5.2423,2011,2,40,4.64,34.79,313.97
55.799,5.2423,2011,2,45,4.64,34.79,313.07
55.799,5.2423,2011,2,50,4.64,34.79,313.07
55.799,5.2423,2011,2,52,4.64,34.79,313.52
55.9625,4.8267,2011,2,0,4.94,30.93,325.58
55.9625,4.8267,2011,2,5,4.94,34.87,315.75
55.9625,4.8267,2011,2,10,4.94,34.87,314.86
55.9625,4.8267,2011,2,15,4.95,34.88,313.97
55.9625,4.8267,2011,2,20,4.95,34.88,313.07
55.9625,4.8267,2011,2,25,4.95,34.88,311.73
55.9625,4.8267,2011,2,30,4.95,34.89,311.29
55.9625,4.8267,2011,2,35,4.95,34.89,310.84
55.9625,4.8267,2011,2,36,4.95,34.89,311.29
55.9003,4.1793,2011,2,0,5.29,34.87,314.86
55.9003,4.1793,2011,2,5,5.29,34.87,313.97
55.9003,4.1793,2011,2,10,5.29,34.88,313.07
55.9003,4.1793,2011,2,15,5.29,34.88,312.18
55.9003,4.1793,2011,2,20,5.29,34.88,311.29
55.9003,4.1793,2011,2,25,5.3,34.89,310.84
55.9003,4.1793,2011,2,30,5.3,34.89,309.95
55.9003,4.1793,2011,2,35,5.3,34.89,309.05
55.9003,4.1793,2011,2,40,5.3,34.89,308.61
55.9003,4.1793,2011,2,45,5.3,34.9,307.71
55.9003,4.1793,2011,2,51,5.3,34.9,307.71
55.9003,4.1793,2011,2,53,5.3,34.9,307.71
55.5898,3.7888,2011,2,1,5.41,34.88,314.86
55.5898,3.7888,2011,2,6,5.41,34.88,313.52
55.5898,3.7888,2011,2,10,5.41,34.89,313.07
55.5898,3.7888,2011,2,16,5.41,34.89,311.73
55.5898,3.7888,2011,2,20,5.41,34.89,311.29
55.5898,3.7888,2011,2,25,5.42,34.9,310.84
55.5898,3.7888,2011,2,30,5.42,34.9,309.95
55.5898,3.7888,2011,2,34,5.42,34.9,310.39
55.2597,3.4392,2011,2,0,4.28,34.74,320.66
55.2597,3.4392,2011,2,5,4.28,34.75,320.22
55.2597,3.4392,2011,2,10,4.28,34.75,318.88
55.2597,3.4392,2011,2,16,4.28,34.76,317.98
55.2597,3.4392,2011,2,20,4.28,34.76,317.54
55.2597,3.4392,2011,2,25,4.29,34.76,316.65
55.2597,3.4392,2011,2,27,4.28,34.76,317.09
55.5682,3.2835,2011,2,0,6,34.9,308.16
55.5682,3.2835,2011,2,5,6,34.91,306.82
55.5682,3.2835,2011,2,10,6.01,34.91,305.48
55.5682,3.2835,2011,2,16,6.01,34.91,304.59
55.5682,3.2835,2011,2,20,6.01,34.91,303.69
55.5682,3.2835,2011,2,25,6.01,34.92,303.25
55.5682,3.2835,2011,2,30,6.01,34.92,302.35
55.5682,3.2835,2011,2,35,6.01,34.92,301.91
55.5682,3.2835,2011,2,40,6.01,34.93,301.91
55.4195,2.7947,2011,2,0,5.59,34.88,313.97
55.4195,2.7947,2011,2,5,5.59,34.88,312.63
55.4195,2.7947,2011,2,11,5.59,34.89,311.73
55.4195,2.7947,2011,2,16,5.59,34.89,310.39
55.4195,2.7947,2011,2,20,5.59,34.89,309.95
55.4195,2.7947,2011,2,25,5.59,34.89,309.05
55.4195,2.7947,2011,2,30,5.59,34.9,308.61
55.4195,2.7947,2011,2,35,5.59,34.9,308.61
55.3332,1.8397,2011,2,0,6.33,34.88,304.14
55.3332,1.8397,2011,2,5,6.33,34.89,303.25
55.3332,1.8397,2011,2,10,6.33,34.89,302.35
55.3332,1.8397,2011,2,15,6.33,34.89,301.46
55.3332,1.8397,2011,2,20,6.33,34.89,300.57
55.3332,1.8397,2011,2,25,6.33,34.9,299.67
55.3332,1.8397,2011,2,30,6.33,34.9,298.78
55.3332,1.8397,2011,2,35,6.33,34.9,298.33
55.3332,1.8397,2011,2,39,6.33,34.9,298.33
53.6478,1.6168,2011,2,5,6.16,34.37,309.95
53.6478,1.6168,2011,2,10,6.16,34.37,309.05
53.6478,1.6168,2011,2,15,6.16,34.38,308.61
53.6478,1.6168,2011,2,20,6.16,34.38,308.61
53.6478,1.6168,2011,2,24,6.15,34.38,308.61
53.4163,1.5187,2011,2,0,5.76,29.26,323.79
53.4163,1.5187,2011,2,5,5.78,34.11,312.63
53.4163,1.5187,2011,2,10,5.77,34.11,311.73
53.4163,1.5187,2011,2,15,5.77,34.12,311.29
53.4163,1.5187,2011,2,20,5.77,34.12,310.84
53.4163,1.5187,2011,2,24,5.77,34.12,310.84
54.2368,1.727,2011,2,1,6.32,34.36,307.71
54.2368,1.727,2011,2,2,6.32,34.36,307.71
54.2368,1.727,2011,2,3,6.32,34.36,307.71
54.2368,1.727,2011,2,4,6.32,34.36,307.71
54.2368,1.727,2011,2,5,6.32,34.36,307.71
54.2368,1.727,2011,2,6,6.32,34.36,307.27
54.2368,1.727,2011,2,7,6.32,34.37,307.27
54.2368,1.727,2011,2,8,6.32,34.37,306.82
54.2368,1.727,2011,2,9,6.32,34.37,306.82
54.2368,1.727,2011,2,11,6.32,34.37,306.82
54.2368,1.727,2011,2,12,6.32,34.37,306.37
54.2368,1.727,2011,2,13,6.32,34.37,306.37
54.2368,1.727,2011,2,14,6.32,34.37,306.37
54.2368,1.727,2011,2,15,6.32,34.37,305.93
54.2368,1.727,2011,2,16,6.32,34.37,305.93
54.2368,1.727,2011,2,17,6.32,34.37,305.48
54.2368,1.727,2011,2,18,6.32,34.37,305.48
54.2368,1.727,2011,2,19,6.32,34.37,305.48
54.2368,1.727,2011,2,21,6.32,34.38,305.03
54.2368,1.727,2011,2,22,6.32,34.38,305.03
54.2368,1.727,2011,2,23,6.32,34.38,305.03
54.2368,1.727,2011,2,24,6.32,34.38,304.59
54.2368,1.727,2011,2,25,6.32,34.38,304.59
54.2368,1.727,2011,2,26,6.32,34.38,304.59
54.2368,1.727,2011,2,27,6.32,34.38,304.59
54.2368,1.727,2011,2,28,6.32,34.39,304.59
54.2368,1.727,2011,2,29,6.32,34.39,304.59
54.2368,1.727,2011,2,30,6.32,34.39,304.59
54.2368,1.727,2011,2,33,6.32,34.39,304.59
54.2368,1.727,2011,2,34,6.31,34.39,304.59
54.2332,2.2512,2011,2,0,5.59,34.3,313.07
54.2332,2.2512,2011,2,1,5.59,34.3,312.63
54.2332,2.2512,2011,2,3,5.59,34.3,312.63
54.2332,2.2512,2011,2,4,5.6,34.3,312.63
54.2332,2.2512,2011,2,5,5.6,34.3,312.18
54.2332,2.2512,2011,2,6,5.59,34.3,312.18
54.2332,2.2512,2011,2,7,5.59,34.3,312.18
54.2332,2.2512,2011,2,8,5.6,34.3,311.73
54.2332,2.2512,2011,2,9,5.6,34.3,311.73
54.2332,2.2512,2011,2,10,5.6,34.3,311.73
54.2332,2.2512,2011,2,12,5.6,34.3,311.29
54.2332,2.2512,2011,2,13,5.6,34.31,311.29
54.2332,2.2512,2011,2,14,5.6,34.31,310.84
54.2332,2.2512,2011,2,15,5.6,34.31,310.84
54.2332,2.2512,2011,2,16,5.6,34.31,310.84
54.2332,2.2512,2011,2,17,5.6,34.31,310.84
54.2332,2.2512,2011,2,18,5.6,34.31,310.84
54.2332,2.2512,2011,2,19,5.6,34.31,310.39
54.2332,2.2512,2011,2,20,5.6,34.31,310.39
54.2332,2.2512,2011,2,21,5.6,34.31,310.39
54.2332,2.2512,2011,2,22,5.6,34.31,309.95
54.2332,2.2512,2011,2,23,5.59,34.32,309.95
54.2332,2.2512,2011,2,24,5.59,34.32,309.95
54.2332,2.2512,2011,2,25,5.59,34.32,309.95
54.2332,2.2512,2011,2,26,5.59,34.32,309.95
54.2332,2.2512,2011,2,27,5.59,34.32,309.5
54.2332,2.2512,2011,2,28,5.59,34.32,309.5
54.2332,2.2512,2011,2,29,5.59,34.32,309.05
54.2332,2.2512,2011,2,30,5.59,34.32,309.05
54.2332,2.2512,2011,2,31,5.59,34.32,308.61
54.2332,2.2512,2011,2,32,5.59,34.32,308.61
54.2332,2.2512,2011,2,33,5.59,34.33,308.61
54.2332,2.2512,2011,2,36,5.59,34.33,308.61
54.2332,2.2512,2011,2,37,5.59,34.32,308.61
53.7323,2.1003,2011,2,0,6.02,34.21,311.29
53.7323,2.1003,2011,2,2,6.02,34.21,310.84
53.7323,2.1003,2011,2,3,6.02,34.21,310.84
53.7323,2.1003,2011,2,4,6.02,34.21,310.39
53.7323,2.1003,2011,2,5,6.02,34.21,310.39
53.7323,2.1003,2011,2,6,6.02,34.21,309.95
53.7323,2.1003,2011,2,7,6.02,34.22,309.95
53.7323,2.1003,2011,2,8,6.02,34.21,309.95
53.7323,2.1003,2011,2,9,6.02,34.21,309.95
53.7323,2.1003,2011,2,10,6.02,34.21,309.95
53.7323,2.1003,2011,2,11,6.02,34.21,309.5
53.7323,2.1003,2011,2,12,6.02,34.22,309.05
53.7323,2.1003,2011,2,14,6.02,34.22,309.05
53.7323,2.1003,2011,2,15,6.02,34.22,308.61
53.7323,2.1003,2011,2,16,6.02,34.22,308.61
53.7323,2.1003,2011,2,17,6.02,34.22,308.61
53.7323,2.1003,2011,2,18,6.02,34.22,308.61
53.7323,2.1003,2011,2,19,6.02,34.22,308.16
53.7323,2.1003,2011,2,20,6.02,34.23,308.16
53.7323,2.1003,2011,2,22,6.02,34.23,308.16
53.7323,2.1003,2011,2,23,6.02,34.23,307.71
53.7323,2.1003,2011,2,24,6.02,34.23,307.71
53.7323,2.1003,2011,2,26,6.02,34.23,307.71
53.7323,2.1003,2011,2,27,6.02,34.23,307.71
53.8658,2.5435,2011,2,1,5.99,34.27,309.95
53.8658,2.5435,2011,2,2,5.99,34.27,309.95
53.8658,2.5435,2011,2,3,5.99,34.27,309.5
53.8658,2.5435,2011,2,5,5.99,34.27,309.05
53.8658,2.5435,2011,2,6,5.99,34.27,309.05
53.8658,2.5435,2011,2,7,6,34.27,308.61
53.8658,2.5435,2011,2,8,6,34.27,308.61
53.8658,2.5435,2011,2,10,6,34.27,308.61
53.8658,2.5435,2011,2,11,6,34.27,308.16
53.8658,2.5435,2011,2,12,6,34.27,308.16
53.8658,2.5435,2011,2,14,6,34.27,307.71
53.8658,2.5435,2011,2,15,6.01,34.27,307.71
53.8658,2.5435,2011,2,16,6.01,34.27,307.71
53.8658,2.5435,2011,2,18,6.01,34.27,307.27
53.8658,2.5435,2011,2,19,6.01,34.27,306.82
53.8658,2.5435,2011,2,20,6.01,34.28,306.82
53.8658,2.5435,2011,2,21,6.01,34.28,306.82
53.8658,2.5435,2011,2,23,6.02,34.28,306.37
53.8658,2.5435,2011,2,24,6.02,34.28,306.37
53.8658,2.5435,2011,2,25,6.02,34.28,305.93
53.8658,2.5435,2011,2,26,6.02,34.28,305.93
53.8658,2.5435,2011,2,27,6.02,34.28,305.48
53.8658,2.5435,2011,2,28,6.03,34.29,305.48
53.8658,2.5435,2011,2,29,6.03,34.29,305.48
53.8658,2.5435,2011,2,31,6.03,34.29,305.48
53.8658,2.5435,2011,2,32,6.03,34.29,305.48
53.8658,2.5435,2011,2,34,6.03,34.28,305.03
53.8658,2.5435,2011,2,35,6.03,34.28,305.03
53.8658,2.5435,2011,2,37,6.03,34.29,305.03
53.8658,2.5435,2011,2,38,6.03,34.29,304.59
53.8658,2.5435,2011,2,40,6.03,34.29,304.59
53.8658,2.5435,2011,2,41,6.03,34.29,304.59
53.343,2.689,2011,2,3,5.11,34.2,317.54
53.343,2.689,2011,2,4,5.11,34.21,317.09
53.343,2.689,2011,2,5,5.11,34.21,316.65
53.343,2.689,2011,2,6,5.11,34.21,316.65
53.343,2.689,2011,2,7,5.11,34.21,316.65
53.343,2.689,2011,2,8,5.11,34.21,316.2
53.343,2.689,2011,2,9,5.11,34.21,316.2
53.343,2.689,2011,2,10,5.1,34.22,315.75
53.343,2.689,2011,2,11,5.1,34.22,315.75
53.343,2.689,2011,2,12,5.1,34.22,315.75
53.343,2.689,2011,2,13,5.1,34.22,315.31
53.343,2.689,2011,2,14,5.1,34.22,315.31
53.343,2.689,2011,2,15,5.09,34.22,315.31
53.343,2.689,2011,2,16,5.09,34.22,314.86
53.343,2.689,2011,2,17,5.09,34.23,314.86
53.343,2.689,2011,2,18,5.09,34.23,314.86
53.343,2.689,2011,2,19,5.09,34.23,314.86
53.343,2.689,2011,2,20,5.09,34.23,314.41
53.343,2.689,2011,2,22,5.09,34.23,313.97
53.343,2.689,2011,2,23,5.09,34.23,313.97
53.343,2.689,2011,2,24,5.09,34.23,313.97
53.343,2.689,2011,2,25,5.09,34.24,313.97
53.343,2.689,2011,2,26,5.08,34.24,313.52
53.343,2.689,2011,2,27,5.08,34.24,313.52
53.343,2.689,2011,2,28,5.08,34.24,313.52
53.343,2.689,2011,2,30,5.08,34.24,313.07
53.343,2.689,2011,2,31,5.08,34.25,313.52
52.8367,3.1505,2011,2,1,6.04,34.44,309.05
52.8367,3.1505,2011,2,2,6.04,34.44,308.61
52.8367,3.1505,2011,2,3,6.05,34.46,308.16
52.8367,3.1505,2011,2,4,6.06,34.47,307.71
52.8367,3.1505,2011,2,5,6.07,34.47,307.71
52.8367,3.1505,2011,2,6,6.07,34.48,307.71
52.8367,3.1505,2011,2,7,6.07,34.48,307.71
52.8367,3.1505,2011,2,8,6.07,34.48,307.27
52.8367,3.1505,2011,2,9,6.07,34.48,307.27
52.8367,3.1505,2011,2,10,6.07,34.49,306.82
52.8367,3.1505,2011,2,11,6.08,34.49,306.82
52.8367,3.1505,2011,2,12,6.08,34.49,306.82
52.8367,3.1505,2011,2,13,6.08,34.49,306.82
52.8367,3.1505,2011,2,14,6.08,34.49,306.37
52.8367,3.1505,2011,2,15,6.08,34.49,305.93
52.8367,3.1505,2011,2,16,6.08,34.5,305.93
52.8367,3.1505,2011,2,17,6.08,34.5,305.93
52.8367,3.1505,2011,2,18,6.08,34.5,305.48
52.8367,3.1505,2011,2,19,6.09,34.5,305.48
52.8367,3.1505,2011,2,20,6.09,34.5,305.48
52.8367,3.1505,2011,2,21,6.09,34.51,305.48
52.8367,3.1505,2011,2,22,6.09,34.51,305.03
52.8367,3.1505,2011,2,23,6.09,34.51,305.03
52.8367,3.1505,2011,2,24,6.09,34.51,305.03
52.8367,3.1505,2011,2,25,6.09,34.51,304.59
52.8367,3.1505,2011,2,26,6.1,34.51,304.59
52.8367,3.1505,2011,2,27,6.1,34.51,304.59
52.8367,3.1505,2011,2,28,6.09,34.51,304.59
52.8367,3.1505,2011,2,30,6.09,34.51,304.59
52.7002,3.7047,2011,2,0,6.29,34.61,309.5
52.7002,3.7047,2011,2,2,6.29,34.61,309.5
52.7002,3.7047,2011,2,3,6.29,34.61,309.05
52.7002,3.7047,2011,2,4,6.3,34.61,308.61
52.7002,3.7047,2011,2,5,6.29,34.61,308.61
52.7002,3.7047,2011,2,6,6.29,34.62,308.61
52.7002,3.7047,2011,2,7,6.29,34.62,308.61
52.7002,3.7047,2011,2,8,6.3,34.62,308.16
52.7002,3.7047,2011,2,9,6.3,34.62,308.16
52.7002,3.7047,2011,2,10,6.3,34.62,308.16
52.7002,3.7047,2011,2,11,6.3,34.62,307.71
52.7002,3.7047,2011,2,12,6.3,34.62,307.71
52.7002,3.7047,2011,2,13,6.3,34.62,307.71
52.7002,3.7047,2011,2,14,6.3,34.62,307.71
52.7002,3.7047,2011,2,15,6.3,34.62,307.71
52.7002,3.7047,2011,2,16,6.3,34.62,307.27
52.7002,3.7047,2011,2,17,6.3,34.62,307.27
52.7002,3.7047,2011,2,18,6.3,34.63,306.82
52.7002,3.7047,2011,2,19,6.3,34.63,306.82
52.7002,3.7047,2011,2,20,6.3,34.63,306.82
52.7002,3.7047,2011,2,21,6.3,34.63,306.82
52.7002,3.7047,2011,2,22,6.3,34.63,306.37
52.7002,3.7047,2011,2,23,6.3,34.63,305.93
52.7002,3.7047,2011,2,24,6.3,34.63,305.93
52.7002,3.7047,2011,2,25,6.3,34.64,305.93
52.7002,3.7047,2011,2,26,6.3,34.63,305.93
52.7002,3.7047,2011,2,28,6.29,34.64,305.93
53.0973,3.6642,2011,2,0,6.28,34.5,308.16
53.0973,3.6642,2011,2,1,6.28,34.6,307.71
53.0973,3.6642,2011,2,2,6.29,34.6,307.71
53.0973,3.6642,2011,2,3,6.29,34.6,307.71
53.0973,3.6642,2011,2,4,6.29,34.6,307.27
53.0973,3.6642,2011,2,5,6.29,34.6,307.27
53.0973,3.6642,2011,2,6,6.29,34.6,307.27
53.0973,3.6642,2011,2,7,6.29,34.6,306.82
53.0973,3.6642,2011,2,8,6.29,34.6,306.82
53.0973,3.6642,2011,2,9,6.3,34.6,306.82
53.0973,3.6642,2011,2,10,6.3,34.6,306.82
53.0973,3.6642,2011,2,11,6.3,34.6,306.82
53.0973,3.6642,2011,2,12,6.3,34.6,306.37
53.0973,3.6642,2011,2,13,6.3,34.6,305.93
53.0973,3.6642,2011,2,14,6.3,34.61,305.93
53.0973,3.6642,2011,2,15,6.3,34.61,305.93
53.0973,3.6642,2011,2,16,6.3,34.61,305.48
53.0973,3.6642,2011,2,17,6.31,34.61,305.48
53.0973,3.6642,2011,2,18,6.31,34.61,305.48
53.0973,3.6642,2011,2,19,6.31,34.61,305.48
53.0973,3.6642,2011,2,20,6.31,34.61,305.03
53.0973,3.6642,2011,2,21,6.31,34.61,305.03
53.0973,3.6642,2011,2,22,6.31,34.61,305.03
53.0973,3.6642,2011,2,23,6.31,34.61,304.59
53.0973,3.6642,2011,2,25,6.31,34.61,304.59
53.0973,3.6642,2011,2,26,6.31,34.61,305.03
53.2022,3.4335,2011,2,0,5.91,34.46,311.29
53.2022,3.4335,2011,2,1,5.91,34.46,310.84
53.2022,3.4335,2011,2,2,5.91,34.46,310.84
53.2022,3.4335,2011,2,3,5.91,34.46,310.84
53.2022,3.4335,2011,2,4,5.91,34.46,310.39
53.2022,3.4335,2011,2,5,5.91,34.46,310.39
53.2022,3.4335,2011,2,6,5.91,34.46,309.95
53.2022,3.4335,2011,2,8,5.91,34.46,309.95
53.2022,3.4335,2011,2,10,5.91,34.45,309.95
53.2022,3.4335,2011,2,11,5.91,34.45,309.95
53.2022,3.4335,2011,2,12,5.91,34.45,309.5
53.2022,3.4335,2011,2,13,5.91,34.45,309.5
53.2022,3.4335,2011,2,14,5.91,34.46,309.05
53.2022,3.4335,2011,2,15,5.91,34.46,309.05
53.2022,3.4335,2011,2,16,5.91,34.46,309.05
53.2022,3.4335,2011,2,17,5.91,34.46,308.61
53.2022,3.4335,2011,2,18,5.91,34.46,308.61
53.2022,3.4335,2011,2,19,5.91,34.46,308.61
53.2022,3.4335,2011,2,20,5.91,34.46,308.61
53.2022,3.4335,2011,2,21,5.91,34.46,308.61
53.2022,3.4335,2011,2,22,5.91,34.46,308.16
53.2022,3.4335,2011,2,23,5.91,34.46,308.16
53.2022,3.4335,2011,2,24,5.9,34.46,308.16
53.2022,3.4335,2011,2,26,5.9,34.47,307.71
53.2022,3.4335,2011,2,28,5.9,34.47,307.71
53.2022,3.4335,2011,2,29,5.91,34.47,307.71
53.2022,3.4335,2011,2,31,5.91,34.47,307.71
52.7065,3.3992,2011,2,2,6.68,34.76,305.03
52.7065,3.3992,2011,2,3,6.68,34.76,305.03
52.7065,3.3992,2011,2,4,6.68,34.76,304.59
52.7065,3.3992,2011,2,5,6.67,34.76,304.59
52.7065,3.3992,2011,2,6,6.67,34.76,304.59
52.7065,3.3992,2011,2,7,6.67,34.76,304.14
52.7065,3.3992,2011,2,8,6.67,34.76,304.14
52.7065,3.3992,2011,2,9,6.67,34.76,303.69
52.7065,3.3992,2011,2,10,6.67,34.77,303.69
52.7065,3.3992,2011,2,11,6.67,34.77,303.69
52.7065,3.3992,2011,2,12,6.67,34.77,303.69
52.7065,3.3992,2011,2,13,6.67,34.77,303.69
52.7065,3.3992,2011,2,14,6.67,34.77,303.69
52.7065,3.3992,2011,2,15,6.67,34.77,303.25
52.7065,3.3992,2011,2,16,6.67,34.77,302.8
52.7065,3.3992,2011,2,17,6.67,34.77,302.8
52.7065,3.3992,2011,2,18,6.67,34.77,302.8
52.7065,3.3992,2011,2,19,6.67,34.77,302.35
52.7065,3.3992,2011,2,20,6.67,34.77,302.35
52.7065,3.3992,2011,2,21,6.67,34.77,302.35
52.7065,3.3992,2011,2,22,6.67,34.77,302.35
52.7065,3.3992,2011,2,23,6.67,34.77,302.35
52.7065,3.3992,2011,2,24,6.67,34.77,301.91
52.7065,3.3992,2011,2,25,6.67,34.77,301.91
52.7065,3.3992,2011,2,27,6.67,34.78,301.91
52.7065,3.3992,2011,2,28,6.67,34.78,301.91
52.7025,2.6313,2011,2,0,4.88,33.99,318.88
52.7025,2.6313,2011,2,1,4.87,33.98,318.88
52.7025,2.6313,2011,2,2,4.87,33.98,318.88
52.7025,2.6313,2011,2,3,4.87,33.98,318.43
52.7025,2.6313,2011,2,4,4.87,33.98,318.43
52.7025,2.6313,2011,2,5,4.87,33.99,317.98
52.7025,2.6313,2011,2,6,4.87,33.99,317.98
52.7025,2.6313,2011,2,7,4.87,33.99,317.98
52.7025,2.6313,2011,2,8,4.87,33.99,317.54
52.7025,2.6313,2011,2,9,4.87,33.99,317.54
52.7025,2.6313,2011,2,10,4.87,33.99,317.09
52.7025,2.6313,2011,2,11,4.87,33.99,317.09
52.7025,2.6313,2011,2,12,4.87,33.99,317.09
52.7025,2.6313,2011,2,13,4.88,33.99,316.65
52.7025,2.6313,2011,2,14,4.88,33.99,316.65
52.7025,2.6313,2011,2,15,4.88,33.99,316.65
52.7025,2.6313,2011,2,16,4.88,33.99,316.2
52.7025,2.6313,2011,2,17,4.88,33.99,315.75
52.7025,2.6313,2011,2,18,4.88,33.99,315.75
52.7025,2.6313,2011,2,19,4.88,33.99,315.75
52.7025,2.6313,2011,2,20,4.88,34,315.31
52.7025,2.6313,2011,2,22,4.88,34,315.31
52.7025,2.6313,2011,2,23,4.88,34,314.86
52.7025,2.6313,2011,2,24,4.88,34,314.86
52.7025,2.6313,2011,2,25,4.88,34,314.86
52.7025,2.6313,2011,2,26,4.88,34,314.86
52.7025,2.6313,2011,2,27,4.88,34,314.86
52.7025,2.6313,2011,2,28,4.88,34,314.41
52.7025,2.6313,2011,2,29,4.88,34,314.41
52.7025,2.6313,2011,2,30,4.88,34,313.97
52.7025,2.6313,2011,2,31,4.88,34,313.97
52.7025,2.6313,2011,2,32,4.88,34,313.97
52.7025,2.6313,2011,2,33,4.88,34,313.97
52.7025,2.6313,2011,2,34,4.88,34.01,313.52
52.7025,2.6313,2011,2,35,4.89,34.01,313.52
52.7025,2.6313,2011,2,36,4.89,34.01,313.52
52.7025,2.6313,2011,2,37,4.89,34.01,313.52
52.7025,2.6313,2011,2,38,4.89,34.01,313.07
52.7025,2.6313,2011,2,41,4.89,34.01,313.07
52.3872,3.1828,2011,2,0,6.43,34.56,307.71
52.3872,3.1828,2011,2,1,6.43,34.57,307.71
52.3872,3.1828,2011,2,2,6.43,34.57,307.27
52.3872,3.1828,2011,2,3,6.43,34.57,307.27
52.3872,3.1828,2011,2,4,6.43,34.57,307.27
52.3872,3.1828,2011,2,5,6.43,34.57,306.82
52.3872,3.1828,2011,2,6,6.43,34.57,306.82
52.3872,3.1828,2011,2,7,6.43,34.57,306.82
52.3872,3.1828,2011,2,8,6.43,34.57,306.82
52.3872,3.1828,2011,2,9,6.43,34.57,306.37
52.3872,3.1828,2011,2,10,6.43,34.57,305.93
52.3872,3.1828,2011,2,11,6.43,34.57,305.93
52.3872,3.1828,2011,2,12,6.43,34.57,305.48
52.3872,3.1828,2011,2,13,6.43,34.57,305.48
52.3872,3.1828,2011,2,14,6.43,34.58,305.48
52.3872,3.1828,2011,2,15,6.43,34.58,305.48
52.3872,3.1828,2011,2,16,6.43,34.58,305.03
52.3872,3.1828,2011,2,17,6.43,34.58,305.03
52.3872,3.1828,2011,2,18,6.43,34.58,304.59
52.3872,3.1828,2011,2,19,6.44,34.58,304.59
52.3872,3.1828,2011,2,20,6.44,34.59,304.59
52.3872,3.1828,2011,2,21,6.44,34.59,304.59
52.3872,3.1828,2011,2,22,6.44,34.59,304.14
52.3872,3.1828,2011,2,23,6.44,34.59,304.14
52.3872,3.1828,2011,2,24,6.44,34.59,303.69
52.3872,3.1828,2011,2,25,6.44,34.59,303.69
52.3872,3.1828,2011,2,26,6.44,34.59,303.69
52.3872,3.1828,2011,2,27,6.44,34.59,303.25
52.3872,3.1828,2011,2,28,6.44,34.59,303.25
52.3872,3.1828,2011,2,29,6.44,34.59,303.25
52.3872,3.1828,2011,2,30,6.44,34.59,302.8
52.3872,3.1828,2011,2,31,6.44,34.6,302.8
52.3872,3.1828,2011,2,32,6.44,34.6,302.35
52.3872,3.1828,2011,2,33,6.44,34.6,302.35
52.3872,3.1828,2011,2,34,6.44,34.6,302.35
